"PROJECT_ID","cnt.x","mean_no3.x","SAMPLE_ID","SAMP_DATE","LABNO","WUWN","GROUP_ID","YEAR","COUNTY","TOWNSHIP","TOWN","RANGE","RANGE_DIR","SECTION","QS","QQS","pH_Qual","pH","pH_Rel","Cond_Qual","Conductivity","Cond_Rel","Alk_Qual","Alkalinity","Alk_Rel","Thard_Qual","Total.Hardness","Thard_Rel","NO3_Qual","Nitrate","NO3_Rel","Cl_Qual","Chloride","Cl_Rel","SI_Qual","SI","SI_Rel","Bact_Qual","Bacteria","Bact_Rel","Ecoli_Qual","Ecoli","Ecoli_Rel","Tri_Qual","Triazine","Tri_Rel","DACT_Qual","DACT","DACT_Rel","As_Qual","Arsenic","As_Rel","Ca_Qual","Calcium","Ca_Rel","Cu_Qual","Copper","Cu_Rel","Fe_Qual","Iron","Fe_Rel","K_Qual","Potassium","K_Rel","Mg_Qual","Magnesium","Mg_Rel","Mn_Qual","Manganese","Mn_Rel","Na_Qual","Sodium","Na_Rel","Pb_Qual","Lead","Pb_Rel","SO4_Qual","Sulfate","SO4_Rel","Zn_Qual","Zinc","Zn_Rel","COMMENT","PROJECT_ID.1","LONGITUDE","LATITUDE","cnt.y","cnt_Thard","THard","cnt","mean_no3.y","DATE","X..i...1.x","NO3_PVALUE","NO3_SLOPE","mean_Cl.y","CL_PVALUE","CL_SLOPE","Nitrate_mean","Alkalinity_mean","pH_mean","Conductivity_mean","THard_mean","Chloride_mean","cnt_mean","Nitrate_median","Alkalinity_median","pH_median","Conductivity_median","THard_median","Chloride_median","cnt_median","Nitrate_min","Alkalinity_min","pH_min","Conductivity_min","THard_min","Chloride_min","cnt_min","Nitrate_max","Alkalinity_max","pH_max","Conductivity_max","THard_max","Chloride_max","cnt_max","Nitrate_sum","Alkalinity_sum","pH_sum","Conductivity_sum","THard_sum","Chloride_sum","cnt_sum","Nitrate_sd","Alkalinity_sd","pH_sd","Conductivity_sd","THard_sd","Chloride_sd","cnt_sd","nitrate_diff"
91039,5,0.12,81111,"11/14/2011","613-11-38","KY945",364,2011,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",33,"SW","NW",NA,7.86,1,NA,731,1,NA,308,1,"",384,1,"<",0.05,1,"",38.2,1,NA,0.6,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91039,-87.60294069,44.42048613,1,0,384,1,0.12,"11/14/2011","df1$Nitrate",0.067577263,0.05,40.2,0.086410733,0.975,0.12,328.6,8.024,771,411.6,40.2,1,0.1,326,8.02,775,408,39.7,1,0.05,308,7.82,721,384,38.2,1,0.2,350,8.25,817,433,42.2,1,0.6,1643,40.12,3855,2058,201,5,0.0758287544405155,17.7144009212844,0.187696563633967,44.2492937796752,20.2805325373867,1.65981926726978,0,0.15
91039,5,0.12,92175,"6/8/2015","15-180-20","KY945",410,2015,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",33,"SW","NW",NA,8.02,1,NA,721,1,NA,316,1,"",408,1,"<",0.05,1,"",39.7,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91039,-87.60294069,44.42048613,1,0,408,1,0.12,"6/8/2015","df1$Nitrate",0.067577263,0.05,40.2,0.086410733,0.975,0.12,328.6,8.024,771,411.6,40.2,1,0.1,326,8.02,775,408,39.7,1,0.05,308,7.82,721,384,38.2,1,0.2,350,8.25,817,433,42.2,1,0.6,1643,40.12,3855,2058,201,5,0.0758287544405155,17.7144009212844,0.187696563633967,44.2492937796752,20.2805325373867,1.65981926726978,0,0.15
91039,5,0.12,103104,"3/12/2018","18-65-17","KY945",450,2018,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",33,"SW","NW",NA,7.82,1,NA,775,1,NA,326,1,"",403,1,"",0.1,1,"",39.3,1,NA,0.6,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91039,-87.60294069,44.42048613,1,0,403,1,0.12,"3/12/2018","df1$Nitrate",0.067577263,0.05,40.2,0.086410733,0.975,0.12,328.6,8.024,771,411.6,40.2,1,0.1,326,8.02,775,408,39.7,1,0.05,308,7.82,721,384,38.2,1,0.2,350,8.25,817,433,42.2,1,0.6,1643,40.12,3855,2058,201,5,0.0758287544405155,17.7144009212844,0.187696563633967,44.2492937796752,20.2805325373867,1.65981926726978,0,0.15
91039,5,0.12,124788,"11/15/2021","2100688-27","KY945",558,2021,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",33,"SW","NW",NA,8.25,1,NA,811,1,NA,350,1,"",433,1,"",0.2,1,"",41.6,1,NA,1.1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91039,-87.60294069,44.42048613,1,0,433,1,0.12,"11/15/2021","df1$Nitrate",0.067577263,0.05,40.2,0.086410733,0.975,0.12,328.6,8.024,771,411.6,40.2,1,0.1,326,8.02,775,408,39.7,1,0.05,308,7.82,721,384,38.2,1,0.2,350,8.25,817,433,42.2,1,0.6,1643,40.12,3855,2058,201,5,0.0758287544405155,17.7144009212844,0.187696563633967,44.2492937796752,20.2805325373867,1.65981926726978,0,0.15
91039,5,0.12,128355,"7/5/2022","2200387-22","KY945",576,2022,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",33,"SW","NW",NA,8.17,1,NA,817,1,NA,343,1,"",430,1,"",0.2,1,"",42.2,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91039,-87.60294069,44.42048613,1,0,430,1,0.12,"7/5/2022","df1$Nitrate",0.067577263,0.05,40.2,0.086410733,0.975,0.12,328.6,8.024,771,411.6,40.2,1,0.1,326,8.02,775,408,39.7,1,0.05,308,7.82,721,384,38.2,1,0.2,350,8.25,817,433,42.2,1,0.6,1643,40.12,3855,2058,201,5,0.0758287544405155,17.7144009212844,0.187696563633967,44.2492937796752,20.2805325373867,1.65981926726978,0,0.15
91045,7,1.685714286,95912,"6/6/2016","16-221-22","",425,2016,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,7.92,1,NA,505,1,NA,269,1,"",281,1,"",1.3,1,"",5.9,1,NA,0.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91045,-87.62317351,44.42322182,1,0,281,1,1.685714286,"6/6/2016","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91045,7,1.685714286,98945,"5/15/2017","17-187-16","",433,2017,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,7.71,1,NA,628,1,NA,262,1,"",294,1,"",6,1,"",12.9,1,NA,0.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"",0.003,1,"",63,1,"",2.701,1,"",0.022,1,"",6.8,1,"",31.9,1,"<",0.001,1,NA,4.9,1,"",0.001,1,NA,16.7,1,"",0.866,1,"",91045,-87.62317351,44.42322182,1,0,294,1,1.685714286,"5/15/2017","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91045,7,1.685714286,103101,"3/12/2018","18-65-14","",450,2018,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,7.67,1,NA,493,1,NA,258,1,"",264,1,"<",0.05,1,"",4,1,NA,0.1,1,NA,1,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91045,-87.62317351,44.42322182,1,0,264,1,1.685714286,"3/12/2018","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91045,7,1.685714286,113019,"10/21/2019","1900574-18","",487,2019,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,7.36,1,NA,817,1,NA,423,1,"",422,1,"",2.1,1,"",23.7,1,NA,0.2,1,NA,1,1,NA,1,1,"",NA,NA,"<",0.1,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91045,-87.62317351,44.42322182,1,0,422,1,1.685714286,"10/21/2019","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91045,7,1.685714286,124830,"11/15/2021","2100688-69","",558,2021,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,8.41,1,NA,511,1,NA,276,1,"",264,1,"<",0.05,1,"",3.7,1,NA,0.9,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91045,-87.62317351,44.42322182,1,0,264,1,1.685714286,"11/15/2021","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91045,7,1.685714286,131938,"10/24/2022","2200650-69","",588,2022,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,8.17,1,NA,470,1,NA,254,1,"",281,NA,"",0.3,1,"",4.6,1,NA,0.7,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"Sample taken before treatment from UV system",91045,-87.62317351,44.42322182,1,0,281,1,1.685714286,"10/24/2022","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91045,7,1.685714286,136451,"7/10/2023","2300372-65","",607,2023,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",32,"NW","SW",NA,8.23,1,NA,540,1,NA,255,1,"",275,1,"",2,1,"",6.3,1,NA,0.7,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91045,-87.62317351,44.42322182,1,0,275,1,1.685714286,"7/10/2023","df1$Nitrate",0.879257207,-0.033333333,8.728571429,1,-0.15,1.68571428571429,285.285714285714,7.92428571428571,566.285714285714,297.285714285714,8.72857142857143,1,1.3,262,7.92,511,281,5.9,1,0.05,254,7.36,470,264,3.7,1,6,423,8.41,817,422,23.7,1,11.8,1997,55.47,3964,2081,61.1,7,2.09378331529998,61.2364659488508,0.369407505015673,121.663078877303,55.9872434450155,7.30449959173894,0,5.95
91063,4,10.3,88306,"4/28/2014","84-14-48","MB005",394,2014,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",30,"SW","NE",NA,7.71,1,NA,739,1,NA,292,1,"",384,1,"",12.5,1,"",36.3,1,NA,0.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91063,-87.63336222,44.43484048,1,0,384,1,10.3,"4/28/2014","df1$Nitrate",0.734095182,-0.5,27.925,0.308179547,-2.566666667,10.3,306,8.03,727,365.75,27.925,1,9.85,307,8.055,727,362,25.45,1,9,292,7.71,713,355,24.5,1,12.5,318,8.3,741,384,36.3,1,41.2,1224,32.12,2908,1463,111.7,4,1.52096460620664,11.7473401244707,0.242624538467705,15.0554530541816,12.6326297077581,5.6049829021446,0,3.5
91063,4,10.3,124808,"11/15/2021","2100688-47","MB005",558,2021,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",30,"SW","NE",NA,8.06,1,NA,741,1,NA,318,1,"",363,1,"",9,1,"",25.2,1,NA,0.7,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91063,-87.63336222,44.43484048,1,0,363,1,10.3,"11/15/2021","df1$Nitrate",0.734095182,-0.5,27.925,0.308179547,-2.566666667,10.3,306,8.03,727,365.75,27.925,1,9.85,307,8.055,727,362,25.45,1,9,292,7.71,713,355,24.5,1,12.5,318,8.3,741,384,36.3,1,41.2,1224,32.12,2908,1463,111.7,4,1.52096460620664,11.7473401244707,0.242624538467705,15.0554530541816,12.6326297077581,5.6049829021446,0,3.5
91063,4,10.3,128365,"7/5/2022","2200387-32","MB005",576,2022,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",30,"SW","NE",NA,8.05,1,NA,715,1,NA,313,1,"",355,1,"",9.9,1,"",25.7,1,NA,0.7,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91063,-87.63336222,44.43484048,1,0,355,1,10.3,"7/5/2022","df1$Nitrate",0.734095182,-0.5,27.925,0.308179547,-2.566666667,10.3,306,8.03,727,365.75,27.925,1,9.85,307,8.055,727,362,25.45,1,9,292,7.71,713,355,24.5,1,12.5,318,8.3,741,384,36.3,1,41.2,1224,32.12,2908,1463,111.7,4,1.52096460620664,11.7473401244707,0.242624538467705,15.0554530541816,12.6326297077581,5.6049829021446,0,3.5
91063,4,10.3,136492,"7/10/2023","2300372-AH","MB005",607,2023,"KEWAUNEE","WEST KEWAUNEE",23,24,"E",30,"SW","NE",NA,8.3,1,NA,713,1,NA,301,1,"",361,1,"",9.8,1,"",24.5,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91063,-87.63336222,44.43484048,1,0,361,1,10.3,"7/10/2023","df1$Nitrate",0.734095182,-0.5,27.925,0.308179547,-2.566666667,10.3,306,8.03,727,365.75,27.925,1,9.85,307,8.055,727,362,25.45,1,9,292,7.71,713,355,24.5,1,12.5,318,8.3,741,384,36.3,1,41.2,1224,32.12,2908,1463,111.7,4,1.52096460620664,11.7473401244707,0.242624538467705,15.0554530541816,12.6326297077581,5.6049829021446,0,3.5
91066,7,0.05,92251,"6/8/2015","15-180-98","UL812",410,2015,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,8.06,1,NA,492,1,NA,300,1,"",292,1,"<",0.05,1,"",2.6,1,NA,0.6,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",0.008,1,"<",0.1,5,"",0.002,1,"",0.074,5,"",0.1,1,"<",0.1,5,"",0.002,1,NA,142.7,5,"<",0.002,1,NA,5.1,1,"",0.078,1,"",91066,-87.70474645,44.43760399,1,0,292,1,0.05,"6/8/2015","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91066,7,0.05,95909,"6/6/2016","16-221-19","UL812",425,2016,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,8.2,1,NA,508,1,NA,308,1,"",292,1,"<",0.05,1,"",3.4,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"<",0.005,1,"<",0.1,5,"",0.002,1,"",0.023,5,"<",0.1,1,"<",0.1,5,"<",0.001,1,NA,144.9,5,"<",0.002,1,NA,6,1,"",0.02,1,"",91066,-87.70474645,44.43760399,1,0,292,1,0.05,"6/6/2016","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91066,7,0.05,98942,"5/15/2017","17-187-13","UL812",433,2017,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,7.96,1,NA,604,1,NA,305,1,"",315,1,"<",0.05,1,"",3.9,1,NA,0.6,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",0.004,1,"",44.8,1,"",0.015,1,"",0.822,1,"",1.5,1,"",43.3,1,"",0.009,1,NA,6,1,"",0.005,1,NA,5.6,1,"",0.027,1,"",91066,-87.70474645,44.43760399,1,0,315,1,0.05,"5/15/2017","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91066,7,0.05,103113,"3/12/2018","18-65-27","UL812",450,2018,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,7.93,1,NA,552,1,NA,311,1,"",297,1,"<",0.05,1,"",3.5,1,NA,0.5,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"<",0.005,1,"",45.3,1,"",0.005,1,"",0.923,1,"",1.4,1,"",43.4,1,"",0.01,1,NA,6.2,1,"<",0.005,1,NA,6.7,1,"",0.013,1,"",91066,-87.70474645,44.43760399,1,0,297,1,0.05,"3/12/2018","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91066,7,0.05,113017,"10/21/2019","1900574-16","UL812",487,2019,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,8.16,1,NA,554,1,NA,314,1,"",301,1,"<",0.05,1,"",3.3,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",0.006,1,"",42.7,1,"",0.0039,1,"",0.948,1,"",1.4,1,"",43.1,1,"",0.011,1,NA,6.1,1,"<",0.005,1,NA,5.82,1,"",0.006,1,"",91066,-87.70474645,44.43760399,1,0,301,1,0.05,"10/21/2019","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91066,7,0.05,122536,"7/12/2021","2100362-47","UL812",545,2021,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,8.26,1,NA,549,1,NA,312,1,"",282,1,"<",0.05,1,"",3.2,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91066,-87.70474645,44.43760399,1,0,282,1,0.05,"7/12/2021","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91066,7,0.05,136436,"7/10/2023","2300372-50","UL812",607,2023,"KEWAUNEE","MONTPELIER",23,23,"E",28,"NE","SE",NA,8.37,1,NA,563,1,NA,306,1,"",301,1,"<",0.05,1,"",3.8,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91066,-87.70474645,44.43760399,1,0,301,1,0.05,"7/10/2023","df1$Nitrate",NA,0,3.385714286,0.763890593,0.08,0.05,308,8.13428571428571,546,297.142857142857,3.38571428571429,1,0.05,308,8.16,552,297,3.4,1,0.05,300,7.93,492,282,2.6,1,0.05,314,8.37,604,315,3.9,1,0.35,2156,56.94,3822,2080,23.7,7,0,4.79583152331272,0.160193335572691,36.7922093202714,10.2539191113865,0.429839394148448,0,0
91104,4,23.0625,59441,"3/28/2005","5905146","",266,2005,"KEWAUNEE","MONTPELIER",23,23,"E",22,"NE","NE",NA,8.22,1,NA,1072,1,NA,380,1,"",552,1,"",28.8,1,"",45.5,1,NA,1.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91104,-87.68443634,44.45510964,1,0,552,1,23.0625,"3/28/2005","df1$Nitrate",0.734095182,-6.791666667,35.65,0.47010076,-7.966666667,23.0625,307,8.1625,920.75,449.5,35.65,1,29.25,294,8.225,1059.5,478,45.5,1,0.05,260,7.79,492,290,4,1,33.7,380,8.41,1072,552,47.6,1,92.25,1228,32.65,3683,1798,142.6,4,15.4887795409021,51.2640224719052,0.263233103288068,285.908347785323,111.921103163493,21.1232099833335,0,33.65
91104,4,23.0625,82323,"5/7/2012","130-12-74","",368,2012,"KEWAUNEE","MONTPELIER",23,23,"E",22,"NE","NE",NA,8.41,1,NA,1063,1,NA,292,1,"",480,1,"",33.7,1,"",47.6,1,NA,1.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91104,-87.68443634,44.45510964,1,0,480,1,23.0625,"5/7/2012","df1$Nitrate",0.734095182,-6.791666667,35.65,0.47010076,-7.966666667,23.0625,307,8.1625,920.75,449.5,35.65,1,29.25,294,8.225,1059.5,478,45.5,1,0.05,260,7.79,492,290,4,1,33.7,380,8.41,1072,552,47.6,1,92.25,1228,32.65,3683,1798,142.6,4,15.4887795409021,51.2640224719052,0.263233103288068,285.908347785323,111.921103163493,21.1232099833335,0,33.65
91104,4,23.0625,88259,"4/28/2014","84-14-1","",394,2014,"KEWAUNEE","MONTPELIER",23,23,"E",22,"NE","NE",NA,7.79,1,NA,1056,1,NA,296,1,"",476,1,"",29.7,1,"",45.5,1,NA,0.5,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",91104,-87.68443634,44.45510964,1,0,476,1,23.0625,"4/28/2014","df1$Nitrate",0.734095182,-6.791666667,35.65,0.47010076,-7.966666667,23.0625,307,8.1625,920.75,449.5,35.65,1,29.25,294,8.225,1059.5,478,45.5,1,0.05,260,7.79,492,290,4,1,33.7,380,8.41,1072,552,47.6,1,92.25,1228,32.65,3683,1798,142.6,4,15.4887795409021,51.2640224719052,0.263233103288068,285.908347785323,111.921103163493,21.1232099833335,0,33.65
